1.0000000000, 69.0000000000, 65.0000000000, 1.5000000000, 1.0000000000
2.5000000000, 69.0000000000, 65.0000000000, 0.5000000000, 1.0000000000
3.0000000000, 67.0000000000, 64.0000000000, 1.0000000000, 1.0000000000
4.0000000000, 65.0000000000, 63.0000000000, 1.0000000000, 1.0000000000
5.0000000000, 62.0000000000, 61.0000000000, 0.5000000000, 1.0000000000
5.5000000000, 64.0000000000, 62.0000000000, 0.5000000000, 1.0000000000
6.0000000000, 65.0000000000, 63.0000000000, 0.5000000000, 1.0000000000
6.5000000000, 67.0000000000, 64.0000000000, 0.5000000000, 1.0000000000
7.0000000000, 69.0000000000, 65.0000000000, 1.0000000000, 1.0000000000
8.0000000000, 62.0000000000, 61.0000000000, 1.5000000000, 1.0000000000
9.5000000000, 64.0000000000, 62.0000000000, 0.5000000000, 1.0000000000
10.0000000000, 65.0000000000, 63.0000000000, 0.5000000000, 1.0000000000
10.5000000000, 67.0000000000, 64.0000000000, 0.5000000000, 1.0000000000
11.0000000000, 69.0000000000, 65.0000000000, 0.5000000000, 1.0000000000
11.5000000000, 65.0000000000, 63.0000000000, 0.5000000000, 1.0000000000
12.0000000000, 67.0000000000, 64.0000000000, 3.0000000000, 1.0000000000
15.0000000000, 67.0000000000, 64.0000000000, 1.0000000000, 1.0000000000
16.0000000000, 64.0000000000, 62.0000000000, 1.0000000000, 1.0000000000
17.0000000000, 65.0000000000, 63.0000000000, 1.0000000000, 1.0000000000
18.0000000000, 67.0000000000, 64.0000000000, 1.5000000000, 1.0000000000
19.5000000000, 67.0000000000, 64.0000000000, 0.5000000000, 1.0000000000
20.0000000000, 69.0000000000, 65.0000000000, 1.0000000000, 1.0000000000
21.0000000000, 65.0000000000, 63.0000000000, 1.0000000000, 1.0000000000
22.0000000000, 67.0000000000, 64.0000000000, 1.5000000000, 1.0000000000
23.5000000000, 65.0000000000, 63.0000000000, 0.5000000000, 1.0000000000
24.0000000000, 64.0000000000, 62.0000000000, 1.0000000000, 1.0000000000
25.0000000000, 65.0000000000, 63.0000000000, 2.0000000000, 1.0000000000
27.0000000000, 64.0000000000, 62.0000000000, 1.0000000000, 1.0000000000
28.0000000000, 65.0000000000, 63.0000000000, 1.0000000000, 1.0000000000
