-1.0000000000, 68.0000000000, 65.0000000000, 1.0000000000, 0.0000000000
0.0000000000, 70.0000000000, 66.0000000000, 1.0000000000, 0.0000000000
1.0000000000, 67.0000000000, 64.0000000000, 1.0000000000, 0.0000000000
3.0000000000, 68.0000000000, 65.0000000000, 1.0000000000, 0.0000000000
4.0000000000, 65.0000000000, 63.0000000000, 1.0000000000, 0.0000000000
5.0000000000, 65.0000000000, 63.0000000000, 1.0000000000, 0.0000000000
6.0000000000, 64.0000000000, 62.0000000000, 1.0000000000, 0.0000000000
7.0000000000, 65.0000000000, 63.0000000000, 1.0000000000, 0.0000000000
8.0000000000, 67.0000000000, 64.0000000000, 1.0000000000, 0.0000000000
9.0000000000, 70.0000000000, 66.0000000000, 1.0000000000, 0.0000000000
10.0000000000, 68.0000000000, 65.0000000000, 1.0000000000, 0.0000000000
