203.8750000000, 73.0000000000
204.0000000000, 41.0000000000
204.0000000000, 63.0000000000
205.0000000000, 53.0000000000
205.0000000000, 60.0000000000
205.5000000000, 66.0000000000
205.5000000000, 69.0000000000
206.0000000000, 53.0000000000
206.0000000000, 60.0000000000
206.0000000000, 65.0000000000
206.0000000000, 73.0000000000
206.5000000000, 63.0000000000
206.5000000000, 69.0000000000
207.0000000000, 46.0000000000
207.0000000000, 63.0000000000
207.0000000000, 69.0000000000
207.7500000000, 61.0000000000
207.7500000000, 70.0000000000
208.0000000000, 53.0000000000
208.0000000000, 58.0000000000
208.0000000000, 61.0000000000
208.0000000000, 70.0000000000
209.0000000000, 51.0000000000
209.0000000000, 61.0000000000
209.0000000000, 67.0000000000
209.0000000000, 70.0000000000
210.0000000000, 44.0000000000
210.0000000000, 68.0000000000
210.0000000000, 77.0000000000
211.0000000000, 56.0000000000
211.0000000000, 66.0000000000
211.5000000000, 69.0000000000
211.5000000000, 72.0000000000
212.0000000000, 56.0000000000
212.0000000000, 66.0000000000
212.0000000000, 68.0000000000
212.0000000000, 77.0000000000
212.5000000000, 66.0000000000
212.5000000000, 72.0000000000
213.0000000000, 49.0000000000
213.0000000000, 66.0000000000
213.0000000000, 72.0000000000
213.7500000000, 65.0000000000
213.7500000000, 73.0000000000
214.0000000000, 56.0000000000
214.0000000000, 61.0000000000
214.0000000000, 65.0000000000
214.0000000000, 73.0000000000
215.0000000000, 55.0000000000
215.0000000000, 65.0000000000
215.0000000000, 71.0000000000
215.0000000000, 73.0000000000
216.0000000000, 48.0000000000
216.0000000000, 72.0000000000
216.0000000000, 80.0000000000
217.0000000000, 60.0000000000
217.0000000000, 70.0000000000
217.5000000000, 73.0000000000
217.5000000000, 76.0000000000
218.0000000000, 60.0000000000
218.0000000000, 70.0000000000
218.0000000000, 72.0000000000
218.0000000000, 80.0000000000
218.5000000000, 70.0000000000
218.5000000000, 76.0000000000
219.0000000000, 53.0000000000
219.0000000000, 70.0000000000
219.0000000000, 76.0000000000
219.7500000000, 69.0000000000
219.7500000000, 77.0000000000
220.0000000000, 60.0000000000
220.0000000000, 65.0000000000
220.0000000000, 69.0000000000
220.0000000000, 77.0000000000
221.0000000000, 60.0000000000
221.0000000000, 69.0000000000
221.0000000000, 77.0000000000
221.0000000000, 89.0000000000
222.0000000000, 41.0000000000
222.7500000000, 78.0000000000
222.7500000000, 90.0000000000
223.0000000000, 60.0000000000
223.0000000000, 63.0000000000
223.0000000000, 69.0000000000
223.0000000000, 78.0000000000
223.0000000000, 90.0000000000
224.0000000000, 63.0000000000
224.0000000000, 69.0000000000
224.0000000000, 72.0000000000
225.0000000000, 46.0000000000
225.0000000000, 72.0000000000
226.0000000000, 53.0000000000
226.0000000000, 61.0000000000
226.5000000000, 70.0000000000
