1.01	74
1.10	74
1.39	48
1.39	74
1.39	75
1.51	72
1.76	70
1.76	82
2.01	70
2.02	62
2.02	65
2.51	62
2.51	65
2.51	70
3.01	63
3.01	65
3.01	69
4.01	74
4.01	75
4.39	77
4.51	74
4.76	72
5.01	63
5.01	72
5.02	65
5.51	63
5.51	65
5.51	72
6.01	62
6.01	65
6.01	70
7.01	46
7.01	58
7.01	74
7.38	60
7.38	72
7.38	75
7.38	79
7.51	50
7.51	53
7.76	63
7.76	79
8.01	45
8.01	48
8.01	60
8.01	72
8.01	75
8.25	45
8.25	57
8.25	72
8.50	46
8.50	74
8.51	70
8.76	48
8.76	60
8.76	72
8.76	75
8.76	79
9.01	46
9.01	50
9.01	77
9.01	81
9.01	82
9.02	48
9.02	62
9.26	45
9.26	46
9.26	48
9.26	63
9.26	79
9.51	48
9.51	60
9.51	72
9.51	75
9.76	45
9.76	57
9.76	72
10.01	46
10.01	70
10.01	74
10.26	48
10.26	60
10.26	72
10.26	75
10.26	79
10.51	46
10.51	50
10.51	77
10.51	81
10.51	82
10.52	48
10.52	62
10.76	82
11.01	34
11.01	41
11.01	46
11.01	48
11.01	81
11.01	82
11.12	82
11.26	48
11.26	79
11.51	46
11.51	55
11.51	77
11.51	78
11.51	82
11.52	50
11.76	46
11.76	48
11.76	76
11.76	78
12.01	46
12.01	48
12.01	74
12.01	76
12.10	76
12.26	48
12.26	72
12.50	71
12.76	46
12.76	70
12.76	82
13.01	69
13.01	81
13.26	48
13.26	67
13.51	48
13.51	72
13.88	46
13.88	74
14.01	48
14.01	51
14.01	57
14.01	60
14.01	65
14.51	46
14.51	48
14.51	55
14.51	58
14.51	64
15.01	45
15.01	51
15.01	53
15.01	57
15.50	41
16.01	46
16.01	48
16.01	70
16.01	74
16.38	45
16.38	69
16.38	72
16.38	81
16.51	45
16.51	69
16.51	72
16.51	76
17.01	46
17.01	65
17.01	66
17.51	70
17.51	76
17.51	82
17.89	69
17.89	77
17.89	78
17.89	81
18.01	49
18.01	51
18.01	69
18.01	74
18.01	78
18.52	41
18.52	53
19.01	46
19.01	74
19.39	46
19.39	48
19.39	75
19.51	48
19.51	72
19.76	46
19.76	70
19.76	82
20.01	46
20.01	62
20.01	65
20.01	70
20.51	46
20.51	62
20.51	65
20.51	70
21.01	45
21.01	46
21.01	51
21.01	65
21.01	69
22.01	46
22.01	48
22.01	75
22.39	45
22.39	46
22.39	77
22.39	78
22.39	82
22.51	74
22.76	48
22.76	72
23.01	45
23.01	60
23.01	63
23.01	66
23.01	72
23.51	45
23.51	46
23.51	60
23.51	63
23.51	65
23.51	72
24.01	62
24.01	65
24.01	70
25.01	46
25.01	55
25.01	70
25.01	74
25.38	48
25.38	60
25.38	72
25.38	75
25.38	79
25.51	46
25.51	50
25.51	53
25.51	81
25.51	82
25.76	45
25.76	63
25.76	79
26.01	48
26.01	60
26.01	72
26.01	75
26.25	45
26.25	57
26.25	72
26.51	34
26.51	46
26.51	70
26.51	74
26.76	48
26.76	60
26.76	72
26.76	75
26.76	79
27.01	46
27.01	50
27.01	77
27.01	82
27.02	62
27.26	45
27.26	46
27.26	48
27.26	63
27.26	79
27.51	48
27.51	60
27.51	72
27.51	75
27.76	45
27.76	57
27.76	72
28.01	46
28.01	70
28.01	74
28.26	48
28.26	60
28.26	72
28.26	75
28.26	79
28.51	46
28.51	50
28.51	77
28.51	81
28.51	82
28.52	48
28.52	62
28.76	82
29.01	46
29.01	48
29.01	81
29.13	82
29.26	48
29.26	79
29.51	45
29.51	46
29.51	48
29.51	49
29.51	77
29.51	78
29.76	45
29.76	46
29.76	48
29.76	49
29.76	76
29.76	78
29.91	76
30.01	46
30.01	48
30.01	74
30.10	76
30.26	48
30.26	72
30.50	71
30.50	83
30.75	70
31.01	69
31.26	45
31.26	67
31.51	48
31.51	72
31.88	74
32.00	45
32.00	48
32.00	65
32.01	57
32.01	72
32.51	48
32.51	55
32.51	58
32.51	64
32.51	76
33.00	45
33.00	53
33.01	57
33.50	41
34.00	46
34.00	48
34.00	70
34.00	74
34.38	45
34.38	69
34.38	72
34.51	45
34.51	48
34.51	69
34.51	72
34.51	76
35.00	66
35.01	45
35.01	65
35.01	76
35.50	82
35.51	70
35.51	76
35.89	69
35.89	77
35.89	78
36.01	49
36.01	69
36.01	74
36.01	78
36.52	41
36.52	45
36.52	53
37.01	34
37.01	41
37.01	45
37.01	46
37.01	53
37.01	65
37.01	71
37.01	74
37.01	80
37.01	81
37.51	72
37.51	76
37.51	79
37.52	45
37.52	52
38.01	45
38.01	48
38.01	51
38.01	69
38.01	72
38.01	78
38.50	46
