0.88	65
0.88	77
1.32	77
1.96	65
2.19	77
2.40	65
2.62	76
3.28	66
3.49	76
3.71	66
3.92	75
4.57	67
4.79	75
5.01	67
5.22	74
5.53	74
5.89	68
5.89	74
5.89	80
6.09	74
6.09	75
6.33	68
6.33	74
6.52	41
6.52	42
6.52	68
6.52	73
6.97	53
6.97	63
6.97	65
7.18	69
7.40	45
7.40	53
7.40	63
7.40	73
7.62	69
7.84	34
7.84	46
7.84	69
8.16	70
8.27	41
8.27	53
8.27	61
8.27	65
8.27	70
8.27	73
8.70	51
8.70	55
8.70	61
8.70	70
9.14	44
9.14	77
9.58	66
9.79	72
10.01	66
10.01	72
10.01	77
10.22	72
10.44	49
10.44	72
10.76	73
10.87	56
10.87	65
10.87	74
11.31	46
11.31	55
11.31	58
11.31	64
11.31	70
11.31	73
11.74	48
11.74	60
11.74	80
12.18	60
12.18	65
12.18	70
12.18	72
12.18	77
12.40	76
12.62	60
12.62	67
12.62	70
12.62	80
12.83	76
13.05	53
13.38	77
13.38	82
13.49	68
13.49	73
13.49	77
13.50	60
13.92	60
13.92	68
13.92	77
14.35	41
14.35	81
14.68	78
14.68	90
14.79	60
14.79	63
14.79	69
14.79	78
15.23	63
15.23	66
15.23	69
15.23	72
15.23	75
15.66	46
15.66	72
16.09	53
16.09	61
16.09	65
16.09	73
16.31	70
16.31	82
16.54	53
16.54	61
16.54	68
16.76	66
16.96	46
16.96	73
16.96	77
17.40	53
17.40	63
17.62	66
17.62	69
17.83	45
17.83	53
17.83	63
17.83	65
17.83	73
18.05	63
18.05	69
18.27	34
18.27	46
18.27	58
18.27	69
18.59	61
18.59	70
18.59	73
18.70	34
18.70	46
18.70	53
18.70	58
18.70	70
19.14	51
19.14	61
19.14	67
19.14	70
19.58	44
19.58	56
19.58	68
19.58	77
20.01	66
20.22	69
20.22	72
20.45	66
20.45	68
20.45	77
20.66	66
20.66	72
20.87	49
20.87	66
20.87	72
21.20	65
21.20	73
21.31	56
21.31	61
21.31	73
21.74	55
21.74	65
21.74	71
22.18	48
22.18	72
22.18	80
22.62	60
22.62	70
22.62	72
22.83	73
22.83	76
23.05	60
23.05	70
23.05	80
23.27	70
23.27	76
23.48	53
23.48	65
23.48	70
23.82	69
23.82	77
23.92	60
23.92	65
23.92	69
23.92	72
23.92	77
24.36	53
24.36	60
24.36	69
24.36	77
24.79	41
24.79	68
24.79	80
24.79	92
25.12	78
25.12	90
25.22	60
25.22	63
25.22	69
25.22	78
25.66	53
25.66	60
25.66	63
25.66	69
26.09	70
26.10	46
26.10	58
26.53	53
26.53	61
26.53	65
26.53	73
26.97	51
26.97	54
27.41	44
27.41	56
27.74	66
27.74	68
27.74	80
27.83	51
27.83	60
27.83	72
28.07	66
28.07	68
28.27	51
28.27	60
28.27	68
28.27	72
28.27	75
28.71	70
29.04	65
29.04	68
29.14	53
29.14	56
29.14	61
29.14	73
29.36	53
29.36	65
29.36	68
29.57	61
29.58	68
29.58	73
29.58	77
30.01	44
30.01	70
30.35	66
30.35	68
30.35	80
30.44	51
30.44	60
30.44	72
30.67	66
30.68	68
30.88	51
30.88	60
30.88	68
30.88	72
30.88	78
31.31	49
31.31	82
31.74	56
31.74	59
31.74	65
31.74	68
31.74	71
32.07	80
32.18	50
32.18	71
32.50	80
32.62	51
32.62	70
32.99	80
33.05	54
33.05	58
33.05	63
33.05	70
