277.0000000000, 78.0000000000
278.5000000000, 73.0000000000
279.0000000000, 76.0000000000
279.5000000000, 72.0000000000
280.0000000000, 70.0000000000
281.0000000000, 70.0000000000
282.0000000000, 77.0000000000
282.5000000000, 80.0000000000
283.0000000000, 78.0000000000
284.0000000000, 78.0000000000
284.5000000000, 73.0000000000
285.0000000000, 76.0000000000
285.5000000000, 72.0000000000
286.0000000000, 70.0000000000
289.0000000000, 69.0000000000
290.0000000000, 69.0000000000
291.0000000000, 72.0000000000
291.5000000000, 70.0000000000
292.0000000000, 69.0000000000
293.0000000000, 69.0000000000
294.0000000000, 70.0000000000
295.0000000000, 69.0000000000
296.0000000000, 69.0000000000
297.0000000000, 69.0000000000
297.5000000000, 67.0000000000
298.0000000000, 65.0000000000
