191.0000000000, 70.0000000000
191.2500000000, 72.0000000000
191.5000000000, 70.0000000000
191.7500000000, 69.0000000000
192.0000000000, 70.0000000000
193.7500000000, 70.0000000000
194.0000000000, 75.0000000000
194.7500000000, 75.0000000000
195.0000000000, 75.0000000000
196.0000000000, 74.0000000000
197.0000000000, 70.0000000000
197.2500000000, 72.0000000000
197.5000000000, 70.0000000000
197.7500000000, 69.0000000000
198.0000000000, 70.0000000000
199.7500000000, 70.0000000000
200.0000000000, 79.0000000000
200.7500000000, 79.0000000000
201.0000000000, 82.0000000000
202.0000000000, 80.0000000000
