359.0000000000, 62.0000000000
359.0000000000, 70.0000000000
359.5000000000, 58.0000000000
359.5000000000, 70.0000000000
360.0000000000, 63.0000000000
360.0000000000, 71.0000000000
360.2500000000, 72.0000000000
360.5000000000, 58.0000000000
361.0000000000, 63.0000000000
361.5000000000, 58.0000000000
362.0000000000, 65.0000000000
362.0000000000, 74.0000000000
362.5000000000, 58.0000000000
362.5000000000, 74.0000000000
363.0000000000, 67.0000000000
363.0000000000, 74.0000000000
363.2500000000, 75.0000000000
363.5000000000, 58.0000000000
364.0000000000, 67.0000000000
364.5000000000, 58.0000000000
365.0000000000, 62.0000000000
365.0000000000, 77.0000000000
365.5000000000, 58.0000000000
365.5000000000, 77.0000000000
366.0000000000, 63.0000000000
366.0000000000, 78.0000000000
366.2500000000, 79.0000000000
366.5000000000, 58.0000000000
367.0000000000, 63.0000000000
367.5000000000, 58.0000000000
368.0000000000, 60.0000000000
368.0000000000, 81.0000000000
368.5000000000, 58.0000000000
368.5000000000, 81.0000000000
369.0000000000, 62.0000000000
369.0000000000, 81.0000000000
369.2500000000, 82.0000000000
369.5000000000, 58.0000000000
370.0000000000, 65.0000000000
370.5000000000, 62.0000000000
371.0000000000, 58.0000000000
371.0000000000, 70.0000000000
371.5000000000, 70.0000000000
372.0000000000, 47.0000000000
372.0000000000, 59.0000000000
372.0000000000, 75.0000000000
372.5000000000, 77.0000000000
373.0000000000, 78.0000000000
373.5000000000, 77.0000000000
374.0000000000, 75.0000000000
374.5000000000, 74.0000000000
375.0000000000, 75.0000000000
375.5000000000, 77.0000000000
376.0000000000, 78.0000000000
376.5000000000, 79.0000000000
377.0000000000, 80.0000000000
377.5000000000, 81.0000000000
378.0000000000, 46.0000000000
378.0000000000, 58.0000000000
378.0000000000, 82.0000000000
380.0000000000, 46.0000000000
380.0000000000, 58.0000000000
380.2500000000, 47.0000000000
380.2500000000, 59.0000000000
380.5000000000, 46.0000000000
380.5000000000, 58.0000000000
380.7500000000, 45.0000000000
380.7500000000, 57.0000000000
381.0000000000, 46.0000000000
381.0000000000, 58.0000000000
383.0000000000, 70.0000000000
383.2500000000, 72.0000000000
383.5000000000, 70.0000000000
383.7500000000, 69.0000000000
384.0000000000, 63.0000000000
384.0000000000, 67.0000000000
384.0000000000, 70.0000000000
384.5000000000, 58.0000000000
385.0000000000, 63.0000000000
385.0000000000, 67.0000000000
385.5000000000, 58.0000000000
385.7500000000, 70.0000000000
386.0000000000, 63.0000000000
386.0000000000, 67.0000000000
386.0000000000, 75.0000000000
386.5000000000, 58.0000000000
386.7500000000, 75.0000000000
387.0000000000, 65.0000000000
387.0000000000, 68.0000000000
387.0000000000, 75.0000000000
387.5000000000, 58.0000000000
388.0000000000, 65.0000000000
388.0000000000, 68.0000000000
388.0000000000, 74.0000000000
388.5000000000, 58.0000000000
389.0000000000, 65.0000000000
389.0000000000, 68.0000000000
389.0000000000, 70.0000000000
389.2500000000, 72.0000000000
389.5000000000, 58.0000000000
389.5000000000, 70.0000000000
389.7500000000, 69.0000000000
390.0000000000, 63.0000000000
390.0000000000, 67.0000000000
390.0000000000, 70.0000000000
390.5000000000, 58.0000000000
391.0000000000, 63.0000000000
391.0000000000, 67.0000000000
