53.0000000000, 53.0000000000
53.0000000000, 69.0000000000
54.5000000000, 53.0000000000
54.5000000000, 69.0000000000
55.0000000000, 48.0000000000
55.0000000000, 52.0000000000
55.0000000000, 60.0000000000
55.0000000000, 67.0000000000
56.0000000000, 50.0000000000
56.0000000000, 53.0000000000
56.0000000000, 65.0000000000
56.5000000000, 60.0000000000
57.0000000000, 58.0000000000
57.0000000000, 62.0000000000
57.0000000000, 77.0000000000
57.5000000000, 55.0000000000
57.5000000000, 64.0000000000
58.0000000000, 57.0000000000
58.0000000000, 65.0000000000
58.5000000000, 58.0000000000
58.5000000000, 67.0000000000
58.5000000000, 77.0000000000
59.0000000000, 48.0000000000
59.0000000000, 57.0000000000
59.0000000000, 60.0000000000
59.0000000000, 69.0000000000
59.0000000000, 76.0000000000
60.0000000000, 46.0000000000
60.0000000000, 58.0000000000
60.0000000000, 62.0000000000
60.0000000000, 74.0000000000
60.5000000000, 46.0000000000
61.0000000000, 58.0000000000
61.5000000000, 60.0000000000
61.5000000000, 64.0000000000
62.0000000000, 62.0000000000
62.0000000000, 65.0000000000
62.5000000000, 64.0000000000
62.5000000000, 67.0000000000
63.0000000000, 57.0000000000
63.0000000000, 65.0000000000
63.0000000000, 69.0000000000
63.0000000000, 72.0000000000
63.5000000000, 60.0000000000
63.5000000000, 65.0000000000
64.0000000000, 55.0000000000
64.0000000000, 63.0000000000
64.0000000000, 67.0000000000
64.0000000000, 71.0000000000
65.0000000000, 60.0000000000
65.0000000000, 63.0000000000
65.0000000000, 72.0000000000
66.0000000000, 62.0000000000
66.0000000000, 74.0000000000
67.0000000000, 59.0000000000
67.0000000000, 67.0000000000
67.5000000000, 72.0000000000
68.0000000000, 48.0000000000
68.0000000000, 60.0000000000
68.0000000000, 64.0000000000
68.0000000000, 67.0000000000
68.0000000000, 72.0000000000
69.0000000000, 53.0000000000
69.0000000000, 57.0000000000
69.0000000000, 60.0000000000
69.0000000000, 65.0000000000
70.0000000000, 58.0000000000
70.0000000000, 62.0000000000
70.0000000000, 67.0000000000
71.0000000000, 52.0000000000
71.0000000000, 60.0000000000
71.0000000000, 79.0000000000
71.5000000000, 67.0000000000
72.0000000000, 53.0000000000
72.0000000000, 57.0000000000
72.0000000000, 69.0000000000
72.0000000000, 72.0000000000
73.0000000000, 50.0000000000
73.0000000000, 62.0000000000
73.0000000000, 65.0000000000
73.0000000000, 77.0000000000
73.5000000000, 65.0000000000
74.0000000000, 51.0000000000
74.0000000000, 55.0000000000
74.0000000000, 63.0000000000
74.0000000000, 67.0000000000
74.0000000000, 70.0000000000
74.5000000000, 55.0000000000
75.0000000000, 46.0000000000
75.0000000000, 58.0000000000
75.0000000000, 62.0000000000
75.0000000000, 74.0000000000
75.5000000000, 65.0000000000
76.0000000000, 48.0000000000
76.0000000000, 60.0000000000
76.0000000000, 64.0000000000
76.0000000000, 67.0000000000
77.0000000000, 57.0000000000
77.0000000000, 65.0000000000
77.0000000000, 69.0000000000
77.5000000000, 70.0000000000
78.0000000000, 55.0000000000
78.0000000000, 60.0000000000
78.0000000000, 72.0000000000
79.0000000000, 48.0000000000
79.0000000000, 64.0000000000
79.5000000000, 70.0000000000
80.0000000000, 41.0000000000
80.0000000000, 53.0000000000
80.0000000000, 60.0000000000
80.0000000000, 65.0000000000
80.0000000000, 69.0000000000
