0.17	74
0.57	75
0.64	72
0.89	70
1.00	70
1.12	62
1.13	65
1.13	70
1.60	62
1.60	65
1.60	70
2.13	69
2.15	63
2.15	65
3.15	75
3.53	77
3.62	74
3.72	74
3.85	72
4.09	63
4.09	72
4.10	65
4.56	63
4.56	65
4.56	72
5.08	62
5.08	65
5.08	70
6.11	75
6.12	74
6.14	58
6.46	60
6.46	75
6.56	77
6.57	53
6.57	62
6.84	63
6.84	79
7.07	75
7.08	60
7.33	57
7.33	72
7.56	74
7.57	58
7.78	75
7.79	60
8.03	62
8.03	77
8.29	63
8.29	79
8.54	60
8.54	75
8.77	57
8.77	72
9.01	58
9.01	74
9.25	60
9.25	75
9.51	62
9.51	77
9.78	82
10.02	81
10.27	79
10.50	77
10.75	76
10.98	74
11.23	72
11.46	71
11.46	83
11.73	70
11.83	70
11.96	69
12.21	67
12.46	72
12.88	74
12.88	86
12.96	57
12.96	60
12.97	65
12.98	48
13.48	55
13.48	58
13.48	64
13.99	53
13.99	57
14.50	41
15.06	70
15.06	74
15.17	70
15.44	72
15.45	69
15.57	72
15.58	69
16.09	65
16.55	70
16.55	76
16.97	69
16.97	77
17.08	69
17.08	77
17.60	53
18.15	74
18.54	75
18.63	72
18.90	69
18.90	70
19.13	70
19.16	62
19.16	65
19.63	62
19.63	65
19.63	70
20.16	69
20.17	63
20.17	65
21.20	75
21.59	77
21.67	69
21.67	74
21.77	74
21.92	72
22.17	63
22.17	72
22.18	65
22.67	72
22.68	63
22.69	65
23.19	62
23.19	70
23.20	65
24.25	42
24.25	58
24.25	74
24.61	60
24.61	75
24.70	77
24.71	53
24.71	62
24.99	63
24.99	79
25.23	75
25.24	53
25.24	60
25.48	42
25.48	45
25.48	48
25.48	57
25.48	69
25.48	72
25.71	58
25.71	74
25.71	86
25.93	75
25.94	60
26.17	77
26.18	62
26.45	53
26.45	63
26.45	79
26.69	60
26.69	75
26.93	57
26.93	72
27.16	58
27.16	74
27.39	75
27.41	60
27.66	62
27.66	77
27.95	82
28.18	81
28.43	79
28.67	77
28.93	76
29.16	74
29.41	69
29.41	72
29.66	71
29.66	83
29.76	71
29.93	70
30.04	70
30.18	69
30.42	67
30.69	72
31.12	74
31.12	86
31.22	48
31.22	57
31.22	60
31.22	65
31.73	55
31.73	58
31.73	64
32.24	41
32.24	53
32.24	57
32.24	65
32.77	41
33.29	70
33.29	74
33.41	70
33.70	69
33.70	72
