269.0000000000, 60.0000000000
270.0000000000, 53.0000000000
270.0000000000, 69.0000000000
270.5000000000, 67.0000000000
271.0000000000, 57.0000000000
271.0000000000, 69.0000000000
271.5000000000, 65.0000000000
272.0000000000, 60.0000000000
272.0000000000, 67.0000000000
272.5000000000, 69.0000000000
273.0000000000, 62.0000000000
273.0000000000, 70.0000000000
273.5000000000, 69.0000000000
274.0000000000, 55.0000000000
274.0000000000, 70.0000000000
274.5000000000, 67.0000000000
275.0000000000, 53.0000000000
275.0000000000, 69.0000000000
275.5000000000, 71.0000000000
276.0000000000, 52.0000000000
276.0000000000, 72.0000000000
276.5000000000, 71.0000000000
277.0000000000, 55.0000000000
277.0000000000, 72.0000000000
277.5000000000, 74.0000000000
278.0000000000, 60.0000000000
278.0000000000, 72.0000000000
278.5000000000, 70.0000000000
279.0000000000, 53.0000000000
279.0000000000, 69.0000000000
279.5000000000, 67.0000000000
280.0000000000, 57.0000000000
280.0000000000, 69.0000000000
280.5000000000, 70.0000000000
281.0000000000, 60.0000000000
281.0000000000, 69.0000000000
281.5000000000, 65.0000000000
282.0000000000, 45.0000000000
282.0000000000, 69.0000000000
282.5000000000, 44.0000000000
283.0000000000, 45.0000000000
283.0000000000, 72.0000000000
283.5000000000, 41.0000000000
284.0000000000, 43.0000000000
284.0000000000, 77.0000000000
284.5000000000, 45.0000000000
285.0000000000, 46.0000000000
285.0000000000, 67.0000000000
285.5000000000, 45.0000000000
286.0000000000, 46.0000000000
286.0000000000, 74.0000000000
286.5000000000, 43.0000000000
287.0000000000, 45.0000000000
287.0000000000, 77.0000000000
287.5000000000, 47.0000000000
288.0000000000, 48.0000000000
288.0000000000, 67.0000000000
288.5000000000, 47.0000000000
289.0000000000, 48.0000000000
289.0000000000, 77.0000000000
289.5000000000, 45.0000000000
290.0000000000, 47.0000000000
290.0000000000, 76.0000000000
290.5000000000, 49.0000000000
291.0000000000, 50.0000000000
291.0000000000, 65.0000000000
291.5000000000, 45.0000000000
292.0000000000, 47.0000000000
292.0000000000, 74.0000000000
292.5000000000, 43.0000000000
293.0000000000, 48.0000000000
293.0000000000, 64.0000000000
293.0000000000, 72.0000000000
293.5000000000, 42.0000000000
294.0000000000, 43.0000000000
294.5000000000, 67.0000000000
295.0000000000, 64.0000000000
295.5000000000, 60.0000000000
296.0000000000, 31.0000000000
296.0000000000, 59.0000000000
296.0000000000, 65.0000000000
296.5000000000, 62.0000000000
297.0000000000, 36.0000000000
297.0000000000, 60.0000000000
298.0000000000, 48.0000000000
