1.12	45
1.12	48
1.12	51
1.12	53
1.12	60
1.12	72
1.12	79
2.23	45
2.23	48
2.23	53
2.23	57
2.23	60
2.23	65
2.23	72
3.34	74
3.35	48
3.35	50
3.35	55
3.35	65
3.90	53
3.91	41
4.45	36
4.45	48
4.45	55
4.45	64
4.45	72
6.12	48
6.12	53
6.12	65
6.68	52
6.68	64
6.68	67
7.79	48
7.79	69
7.79	72
7.79	78
7.79	81
7.80	45
8.90	34
8.90	46
8.90	50
8.90	74
10.01	46
10.01	58
10.01	70
10.57	48
10.57	52
10.57	64
10.57	72
11.12	50
11.12	53
11.12	62
11.12	65
11.12	70
11.12	74
11.68	48
11.68	55
11.68	83
12.23	45
12.23	48
12.23	51
12.23	53
12.23	57
12.23	60
12.23	72
12.79	46
12.79	58
12.79	70
13.35	48
13.35	64
13.35	67
13.90	62
13.90	74
14.46	48
14.46	64
14.46	76
15.01	50
15.01	65
15.57	52
15.57	64
15.57	67
15.57	76
16.12	34
16.12	46
16.12	50
16.12	53
16.68	52
16.68	55
16.68	64
16.68	83
17.24	53
17.24	65
17.25	55
17.79	43
17.79	48
17.79	71
18.90	46
18.90	62
19.45	60
19.45	72
19.45	79
20.01	34
20.01	46
20.01	50
20.01	58
20.01	74
20.58	48
20.58	64
21.12	50
21.12	53
21.12	65
21.12	69
22.23	48
22.23	52
22.23	55
22.23	64
22.23	72
22.78	48
22.78	60
22.78	67
23.34	45
23.34	60
23.34	65
23.34	72
24.45	46
24.45	55
24.45	62
24.45	67
25.56	36
25.56	48
25.56	55
25.56	64
25.56	72
26.12	65
26.12	77
26.67	41
26.67	51
26.67	72
27.79	45
27.79	53
27.79	69
29.45	45
29.45	53
29.45	69
30.01	48
30.01	52
30.01	60
30.01	64
30.01	67
31.12	41
31.12	46
31.12	50
31.12	53
31.12	65
31.67	60
31.67	72
32.23	58
32.23	77
32.24	50
32.24	62
32.79	55
32.79	64
33.34	57
33.90	58
33.90	67
33.90	77
34.45	48
34.45	57
34.45	69
34.45	72
34.45	76
34.45	79
35.57	46
35.57	62
36.12	46
36.68	58
36.68	70
37.24	60
37.24	64
37.79	62
37.79	65
38.35	64
38.35	67
38.35	76
38.89	57
38.89	65
38.89	69
38.89	72
39.45	60
39.45	65
39.45	72
39.45	77
40.00	55
40.00	63
40.00	71
40.01	67
41.12	60
41.12	63
41.12	67
41.12	72
41.12	75
41.12	79
42.23	62
42.23	74
43.34	59
43.34	67
43.34	71
43.90	72
44.45	48
44.45	60
44.45	64
44.45	67
44.45	72
45.56	53
45.56	57
45.56	60
45.56	65
45.56	72
46.68	58
46.68	62
46.68	67
46.68	71
47.78	52
47.78	72
47.78	79
47.79	60
48.34	67
48.90	53
48.90	57
48.90	69
48.90	72
50.01	50
50.01	62
50.01	65
50.56	65
51.12	51
51.12	55
51.12	63
51.12	67
51.12	70
51.68	55
52.23	46
52.23	62
52.23	72
52.78	65
52.78	77
53.34	48
53.34	64
53.34	67
54.45	57
54.45	65
54.45	69
55.01	70
55.56	48
55.56	55
55.56	60
55.56	72
56.68	48
56.68	64
56.68	76
57.22	70
57.78	41
57.78	53
57.78	72
57.79	69
58.89	69
58.90	53
60.56	53
60.56	69
61.12	48
61.12	52
61.12	60
61.12	64
61.12	67
61.12	72
62.23	50
62.23	53
62.23	65
62.78	72
62.79	60
63.35	50
63.35	58
63.35	62
63.35	77
63.90	55
63.90	64
64.45	57
64.45	65
65.01	58
65.01	67
65.01	77
65.56	48
65.56	57
65.56	69
65.56	72
65.56	76
65.56	79
66.68	46
66.68	62
67.23	46
67.79	58
67.79	70
68.35	60
68.35	64
68.90	62
68.90	65
69.46	64
69.46	67
69.46	76
70.01	57
70.01	65
70.01	69
70.01	72
70.56	60
70.56	65
70.56	72
70.56	77
71.11	55
71.11	63
71.11	71
71.12	67
72.23	60
72.23	63
72.23	67
72.23	72
72.23	75
72.23	79
73.34	62
73.34	74
74.45	59
74.45	67
74.45	71
75.01	72
75.56	48
75.56	60
75.56	64
75.56	67
75.56	72
76.67	53
76.67	57
76.67	60
76.67	65
76.67	72
77.79	58
77.79	62
77.79	67
78.89	52
78.89	72
78.89	79
78.90	60
79.45	67
80.01	53
80.01	57
80.01	69
80.01	72
81.12	50
81.12	62
81.12	65
81.12	77
81.67	65
82.23	51
82.23	55
82.23	63
82.23	67
82.23	70
82.23	75
82.79	55
83.34	46
83.34	58
83.34	62
83.90	65
83.90	77
84.45	48
84.45	64
84.45	67
85.56	57
85.56	65
85.56	69
86.12	70
86.67	55
86.67	60
86.67	72
87.79	48
87.79	64
87.79	76
88.33	70
88.90	41
88.90	53
88.90	65
88.90	69
88.90	72
