0.74	64
1.44	60
1.44	67
1.44	72
1.44	79
2.15	65
2.15	77
2.87	56
2.87	68
2.87	72
2.87	75
4.66	62
5.00	59
5.00	71
5.38	64
5.38	76
5.72	60
5.72	67
5.72	72
5.72	79
6.08	57
6.44	54
6.44	69
6.80	63
7.15	52
7.16	67
7.52	76
7.53	64
7.60	62
7.68	60
7.69	72
7.77	59
7.86	57
7.86	72
8.22	60
8.31	59
8.40	57
8.49	55
8.58	54
8.58	63
8.67	55
8.76	57
9.02	83
9.03	55
9.12	50
9.12	54
9.21	52
9.29	51
9.48	54
9.74	52
9.82	51
9.91	49
10.01	47
10.36	69
10.54	49
10.63	51
10.73	51
10.73	66
11.07	71
11.07	83
11.26	49
11.35	51
11.44	52
11.44	64
11.44	67
11.81	64
11.81	76
11.89	52
11.98	53
11.98	65
12.06	55
12.15	45
12.15	57
12.15	61
12.51	57
12.51	69
12.60	55
12.69	53
12.69	65
12.78	52
12.78	64
12.86	50
12.86	65
13.23	62
13.23	72
13.32	50
13.41	40
13.41	52
13.41	80
13.50	53
13.50	65
13.57	55
13.57	59
13.57	83
13.94	67
14.03	53
14.12	52
14.21	50
14.31	48
14.31	64
14.31	76
14.65	60
14.65	69
14.83	50
14.83	60
15.00	52
15.00	59
15.00	76
15.19	53
15.28	52
15.38	50
15.38	68
15.55	52
15.72	53
15.72	57
15.72	72
16.08	69
16.17	67
16.26	65
16.26	77
16.36	64
16.44	62
16.44	77
16.79	65
16.90	64
16.90	76
16.98	62
17.06	60
17.06	72
17.06	79
17.15	59
17.15	68
17.24	72
17.33	62
17.51	53
17.60	60
17.60	72
17.68	59
17.77	57
17.95	57
18.03	78
18.04	59
18.22	50
18.31	57
18.41	56
18.41	68
18.50	54
18.59	44
18.59	52
18.59	56
18.59	64
18.93	47
18.93	74
19.12	54
19.21	56
19.21	68
19.29	52
19.29	64
19.29	71
19.65	76
19.84	54
19.92	68
20.00	69
20.00	72
20.01	45
20.37	57
20.37	69
20.45	57
20.53	78
20.54	59
20.73	62
20.73	66
21.08	54
21.08	74
21.08	75
21.17	60
21.17	72
21.25	59
21.34	57
21.44	55
21.44	71
21.79	67
21.89	55
21.97	57
22.05	59
22.16	60
22.16	64
22.51	52
22.51	72
22.60	58
22.60	70
22.69	57
22.78	55
22.86	45
22.86	53
22.86	69
23.04	65
23.04	77
23.22	55
23.22	71
23.40	65
23.58	57
23.58	72
23.69	64
23.76	65
23.85	67
23.94	55
23.94	69
24.03	67
24.11	65
24.22	64
24.30	53
24.30	62
24.38	72
24.47	74
24.56	76
24.66	50
24.66	77
24.74	76
24.83	74
24.92	72
25.00	55
25.00	71
25.10	62
25.20	64
25.28	65
25.37	53
25.37	67
25.46	65
25.56	64
25.64	62
25.73	52
25.73	60
25.73	72
26.07	84
26.08	55
26.17	83
26.17	84
26.26	81
26.35	79
26.44	57
26.44	60
26.44	72
26.44	77
26.79	65
26.79	81
26.88	79
26.98	77
27.06	76
27.15	47
27.15	74
27.24	74
27.24	76
27.33	74
27.34	77
27.50	69
27.60	74
27.60	76
27.68	74
27.78	72
27.86	62
27.86	71
27.95	72
28.04	74
28.22	65
28.22	77
28.31	72
28.39	71
28.49	69
28.58	59
28.58	67
28.94	53
28.94	62
29.11	69
29.20	71
29.29	50
29.29	65
29.29	71
29.65	55
29.65	62
29.83	69
29.92	71
30.01	52
30.01	64
30.01	67
30.01	72
30.36	60
30.36	67
30.36	72
30.55	52
30.64	78
30.65	54
30.72	57
31.08	62
31.27	40
31.27	52
31.27	64
31.36	54
31.36	78
31.43	55
31.43	59
31.43	83
31.80	52
31.80	64
31.80	67
31.80	76
31.97	59
31.97	71
32.06	61
32.06	73
32.15	57
32.15	64
32.51	69
32.68	59
32.68	71
32.78	61
32.78	73
32.87	62
32.87	66
32.87	74
33.22	38
33.22	50
33.41	66
33.51	68
33.51	80
33.58	47
33.58	68
33.94	40
33.94	52
33.94	76
34.13	66
34.22	68
34.29	48
34.29	69
34.47	71
34.56	72
34.65	74
34.68	45
34.74	76
34.83	78
34.92	80
35.01	42
35.01	81
35.19	72
35.36	51
35.36	71
35.55	78
35.72	79
35.73	40
35.89	71
36.08	76
36.17	74
36.26	72
36.34	71
36.43	84
36.43	88
36.44	69
36.79	72
36.88	71
36.97	69
37.06	67
37.16	66
37.16	75
37.24	67
37.33	69
37.51	60
37.51	72
37.60	67
37.70	66
37.79	64
37.87	54
37.87	63
37.97	64
38.05	66
38.22	57
38.33	64
38.41	63
38.49	61
38.49	73
38.57	51
38.57	59
38.57	79
38.93	81
38.94	47
38.94	54
39.12	61
39.21	63
39.21	75
39.29	59
39.29	63
39.29	78
39.65	47
39.65	83
39.65	84
39.83	49
39.83	61
39.83	73
39.93	63
39.93	75
40.01	52
40.01	79
40.02	64
40.36	74
40.36	76
40.36	78
40.55	41
40.64	43
40.64	45
40.72	73
40.73	45
41.08	81
41.17	43
41.26	41
41.44	38
41.44	77
41.80	62
41.88	74
41.88	75
41.97	76
42.07	77
42.15	59
42.15	79
42.51	67
42.60	77
42.69	76
42.77	74
42.87	64
42.87	72
43.22	57
43.31	76
43.41	77
43.49	79
43.58	41
43.58	53
43.58	81
43.67	82
43.76	80
43.76	81
43.85	79
43.94	62
43.94	77
44.03	76
44.11	74
44.20	72
44.29	56
44.29	68
44.29	71
44.38	72
44.47	71
44.56	69
44.66	52
44.66	68
44.75	66
44.84	64
44.84	76
44.92	62
45.00	57
45.01	72
45.11	64
45.18	65
45.27	67
45.37	69
45.37	72
45.46	67
45.54	65
45.65	64
45.72	62
45.72	71
45.81	57
45.89	59
45.99	72
46.08	62
46.08	65
46.17	72
46.25	59
46.34	57
46.43	56
46.43	59
46.43	68
46.52	57
46.62	56
46.72	54
46.80	52
46.80	62
46.80	64
46.89	50
46.97	48
47.06	47
47.15	72
47.16	45
47.35	64
47.35	76
47.51	57
47.51	69
47.60	55
47.70	53
47.79	52
47.79	64
47.86	65
47.87	50
48.04	57
48.22	53
48.32	52
48.33	80
48.41	50
48.49	48
48.59	47
48.59	68
48.67	48
48.76	50
48.94	77
49.02	48
49.11	47
49.24	44
49.29	44
49.29	71
49.41	45
49.47	47
49.65	74
49.77	45
49.77	57
49.85	44
49.92	42
50.02	40
50.02	68
50.37	62
50.55	42
50.65	44
50.72	44
50.72	59
50.72	68
50.72	71
51.10	64
51.26	42
51.36	44
51.44	45
51.44	72
51.79	74
51.79	76
51.88	74
51.97	72
52.06	49
52.06	71
52.15	49
52.15	69
52.33	73
52.42	76
52.51	79
52.51	80
52.68	47
52.77	49
52.87	50
52.87	77
53.22	69
53.31	67
53.40	52
53.40	65
53.51	64
53.58	62
53.59	54
53.77	66
53.84	69
53.94	72
54.13	52
54.13	64
54.21	54
54.28	71
54.29	55
54.47	74
54.56	72
54.64	71
54.83	57
54.83	72
54.91	74
54.92	59
55.01	59
55.01	67
55.01	71
55.37	77
55.54	57
55.63	59
55.63	78
55.72	60
55.72	72
55.72	76
55.72	79
55.90	67
55.99	65
56.10	64
56.26	62
56.26	65
56.36	64
56.36	67
56.44	60
56.44	64
56.79	70
56.98	62
57.08	64
57.08	76
57.15	65
57.15	69
57.32	71
57.41	73
57.51	74
57.51	75
57.69	67
57.77	69
57.86	69
57.86	80
58.22	72
58.40	67
58.49	69
58.58	70
58.58	74
58.58	77
58.76	58
58.84	72
58.84	79
58.85	60
58.94	62
59.03	60
59.03	72
59.12	58
59.12	70
59.20	57
59.29	55
59.29	82
59.39	53
59.39	65
59.48	55
59.56	57
59.65	58
59.74	57
59.83	55
59.83	83
60.01	64
60.01	73
60.02	52
60.19	55
60.19	64
60.36	70
60.47	53
60.55	52
60.55	64
60.56	80
60.63	50
60.73	76
60.74	49
60.74	64
60.82	50
60.91	52
60.91	64
61.08	67
61.18	50
61.26	49
61.34	47
61.44	73
61.45	45
61.45	57
61.79	74
61.79	76
61.79	79
61.79	80
61.97	47
62.06	49
62.15	49
62.15	69
62.15	76
62.51	45
62.51	49
62.51	76
62.51	81
62.68	47
62.77	42
62.77	49
62.87	50
62.87	77
62.96	52
63.06	53
63.22	69
63.22	74
63.22	81
63.32	52
63.40	50
63.48	48
63.58	47
63.58	62
63.67	48
63.76	50
63.94	65
64.02	48
64.02	55
64.23	42
64.23	45
64.29	43
64.29	59
64.65	74
64.65	77
64.65	81
64.86	45
64.91	47
65.00	74
65.01	67
65.36	79
65.36	80
65.57	45
65.57	57
65.72	48
65.72	76
66.08	72
66.16	60
66.26	62
66.36	64
66.36	76
66.44	65
66.44	69
66.80	45
66.80	77
66.90	45
66.90	64
66.90	76
66.98	62
67.06	60
67.06	72
67.06	79
67.15	59
67.15	74
67.15	75
67.51	62
67.51	71
67.68	48
67.77	50
67.87	52
67.87	59
67.87	68
68.22	76
68.23	68
68.31	50
68.39	48
68.48	47
68.58	45
68.58	69
68.58	72
68.75	47
68.84	48
68.84	67
68.94	50
69.03	52
69.13	54
69.21	56
69.29	57
69.37	71
69.37	83
69.47	69
69.56	67
69.65	65
69.76	64
69.76	76
69.83	62
69.91	60
69.91	79
69.92	72
70.01	62
70.09	71
70.09	83
70.18	72
70.27	74
70.36	59
70.36	68
70.36	71
70.36	76
70.46	78
70.54	45
70.54	54
70.63	81
70.72	45
70.72	52
70.72	55
70.72	84
70.81	81
70.90	80
71.00	78
71.07	76
71.07	78
71.08	50
71.16	76
71.17	74
71.25	72
71.34	71
71.43	48
71.43	76
71.52	74
71.62	72
71.70	71
71.79	69
71.90	68
71.98	66
72.08	64
72.08	76
72.15	53
72.15	69
72.24	67
72.33	65
72.33	77
72.43	64
72.43	76
72.51	62
72.59	60
72.60	72
72.68	59
72.77	57
72.86	45
72.86	53
72.97	45
72.97	64
73.05	62
73.13	60
73.13	79
73.21	59
73.30	57
73.40	56
73.50	54
73.58	62
73.66	60
73.67	72
73.75	59
73.84	57
73.94	56
74.03	54
74.12	52
74.20	51
74.29	52
74.65	45
74.65	50
74.76	64
74.76	76
74.84	66
74.93	47
74.93	68
75.01	47
75.01	68
75.37	52
75.37	76
75.55	66
75.65	68
75.72	48
75.72	69
76.11	45
76.16	45
76.16	59
76.16	71
76.25	60
76.35	62
76.44	40
76.80	43
76.80	55
76.96	59
76.96	71
77.06	61
77.15	41
77.15	62
77.34	50
77.50	65
77.50	71
77.70	68
77.87	64
77.87	68
77.87	76
78.22	59
78.22	68
78.41	38
78.41	45
78.58	45
78.58	69
