-0.75000,60.00000,60.00000
-0.75000,68.00000,65.00000
0.00000,61.00000,60.00000
0.00000,70.00000,66.00000
0.00000,73.00000,67.00000
1.00000,46.00000,52.00000
1.00000,58.00000,59.00000
1.00000,67.00000,64.00000
2.00000,48.00000,53.00000
2.00000,53.00000,56.00000
3.00000,72.00000,67.00000
3.00000,60.00000,60.00000
3.00000,68.00000,65.00000
3.00000,48.00000,53.00000
4.00000,45.00000,51.00000
4.00000,65.00000,63.00000
5.00000,44.00000,51.00000
5.00000,48.00000,53.00000
5.00000,53.00000,56.00000
5.00000,60.00000,60.00000
5.00000,72.00000,67.00000
6.00000,46.00000,52.00000
6.00000,55.00000,57.00000
6.00000,64.00000,62.00000
6.00000,48.00000,53.00000
7.00000,44.00000,51.00000
7.00000,53.00000,56.00000
7.00000,60.00000,60.00000
7.00000,65.00000,63.00000
7.00000,72.00000,67.00000
7.00000,48.00000,53.00000
8.00000,52.00000,55.00000
8.00000,55.00000,57.00000
8.00000,60.00000,60.00000
8.00000,67.00000,64.00000
9.00000,70.00000,66.00000
9.00000,72.00000,67.00000
9.00000,53.00000,56.00000
10.00000,48.00000,53.00000
10.00000,68.00000,65.00000
11.00000,48.00000,53.00000
11.00000,63.00000,62.00000
11.00000,72.00000,67.00000
12.00000,65.00000,63.00000
12.00000,73.00000,67.00000
13.00000,61.00000,60.00000
13.00000,70.00000,66.00000
14.00000,44.00000,51.00000
14.00000,45.00000,51.00000
14.00000,68.00000,65.00000
15.00000,63.00000,62.00000
15.00000,66.00000,63.00000
15.00000,72.00000,67.00000
16.00000,60.00000,60.00000
16.00000,68.00000,65.00000
17.00000,60.00000,60.00000
17.00000,63.00000,62.00000
17.00000,68.00000,65.00000
18.00000,46.00000,52.00000
18.00000,58.00000,59.00000
18.00000,61.00000,60.00000
18.00000,63.00000,62.00000
18.00000,67.00000,64.00000
18.00000,70.00000,66.00000
19.00000,48.00000,53.00000
19.00000,60.00000,60.00000
19.00000,63.00000,62.00000
19.00000,68.00000,65.00000
19.00000,72.00000,67.00000
20.00000,46.00000,52.00000
20.00000,55.00000,57.00000
20.00000,58.00000,59.00000
20.00000,63.00000,62.00000
20.00000,70.00000,66.00000
21.00000,60.00000,60.00000
21.00000,63.00000,62.00000
21.00000,72.00000,67.00000
22.00000,72.00000,67.00000
23.00000,60.00000,60.00000
23.00000,63.00000,62.00000
23.00000,66.00000,63.00000
23.00000,68.00000,65.00000
23.00000,72.00000,67.00000
23.00000,75.00000,69.00000
24.00000,46.00000,52.00000
24.00000,58.00000,59.00000
24.00000,61.00000,60.00000
24.00000,67.00000,64.00000
24.00000,75.00000,69.00000
25.00000,68.00000,65.00000
25.00000,72.00000,67.00000
25.00000,75.00000,69.00000
26.00000,46.00000,52.00000
26.00000,55.00000,57.00000
26.00000,58.00000,59.00000
26.00000,70.00000,66.00000
26.00000,82.00000,73.00000
27.00000,73.00000,67.00000
28.00000,72.00000,67.00000
29.00000,49.00000,53.00000
29.00000,58.00000,59.00000
29.00000,77.00000,70.00000
30.00000,51.00000,55.00000
30.00000,60.00000,60.00000
30.00000,68.00000,65.00000
32.00000,51.00000,55.00000
32.00000,61.00000,60.00000
32.00000,67.00000,64.00000
32.00000,70.00000,66.00000
33.00000,68.00000,65.00000
35.00000,79.00000,71.00000
35.00000,80.00000,72.00000
35.50000,77.00000,70.00000
35.50000,81.00000,72.00000
36.00000,51.00000,55.00000
36.00000,68.00000,65.00000
36.00000,72.00000,67.00000
36.00000,60.00000,60.00000
38.00000,51.00000,55.00000
38.00000,61.00000,60.00000
38.00000,67.00000,64.00000
38.00000,70.00000,66.00000
39.00000,60.00000,60.00000
39.00000,68.00000,65.00000
41.00000,72.00000,67.00000
41.00000,60.00000,60.00000
41.00000,68.00000,65.00000
42.00000,61.00000,60.00000
42.00000,70.00000,66.00000
42.00000,73.00000,67.00000
43.00000,46.00000,52.00000
43.00000,58.00000,59.00000
43.00000,67.00000,64.00000
44.00000,48.00000,53.00000
44.00000,53.00000,56.00000
45.00000,72.00000,67.00000
45.00000,60.00000,60.00000
45.00000,68.00000,65.00000
45.00000,48.00000,53.00000
46.00000,45.00000,51.00000
46.00000,65.00000,63.00000
47.00000,44.00000,51.00000
47.00000,48.00000,53.00000
47.00000,53.00000,56.00000
47.00000,60.00000,60.00000
47.00000,72.00000,67.00000
48.00000,46.00000,52.00000
48.00000,48.00000,53.00000
48.00000,55.00000,57.00000
48.00000,64.00000,62.00000
49.00000,44.00000,51.00000
49.00000,48.00000,53.00000
49.00000,53.00000,56.00000
49.00000,60.00000,60.00000
49.00000,65.00000,63.00000
49.00000,72.00000,67.00000
50.00000,52.00000,55.00000
50.00000,55.00000,57.00000
50.00000,60.00000,60.00000
50.00000,67.00000,64.00000
51.00000,53.00000,56.00000
51.00000,70.00000,66.00000
51.00000,72.00000,67.00000
52.00000,48.00000,53.00000
52.00000,68.00000,65.00000
53.00000,48.00000,53.00000
53.00000,63.00000,62.00000
53.00000,72.00000,67.00000
54.00000,65.00000,63.00000
54.00000,73.00000,67.00000
55.00000,61.00000,60.00000
55.00000,70.00000,66.00000
56.00000,44.00000,51.00000
56.00000,45.00000,51.00000
56.00000,68.00000,65.00000
57.00000,63.00000,62.00000
57.00000,66.00000,63.00000
57.00000,72.00000,67.00000
58.00000,60.00000,60.00000
58.00000,68.00000,65.00000
59.00000,60.00000,60.00000
59.00000,63.00000,62.00000
59.00000,68.00000,65.00000
59.00000,72.00000,67.00000
60.00000,46.00000,52.00000
60.00000,58.00000,59.00000
60.00000,61.00000,60.00000
60.00000,63.00000,62.00000
60.00000,67.00000,64.00000
60.00000,70.00000,66.00000
61.00000,60.00000,60.00000
61.00000,63.00000,62.00000
61.00000,68.00000,65.00000
61.00000,72.00000,67.00000
61.00000,48.00000,53.00000
62.00000,46.00000,52.00000
62.00000,48.00000,53.00000
62.00000,55.00000,57.00000
62.00000,58.00000,59.00000
62.00000,63.00000,62.00000
62.00000,70.00000,66.00000
63.00000,72.00000,67.00000
63.00000,60.00000,60.00000
63.00000,63.00000,62.00000
64.00000,72.00000,67.00000
65.00000,63.00000,62.00000
65.00000,72.00000,67.00000
65.00000,75.00000,69.00000
65.00000,48.00000,53.00000
65.00000,60.00000,60.00000
65.00000,68.00000,65.00000
66.00000,46.00000,52.00000
66.00000,58.00000,59.00000
66.00000,61.00000,60.00000
66.00000,67.00000,64.00000
66.00000,75.00000,69.00000
67.00000,60.00000,60.00000
67.00000,68.00000,65.00000
67.00000,72.00000,67.00000
67.00000,75.00000,69.00000
68.00000,46.00000,52.00000
68.00000,55.00000,57.00000
68.00000,58.00000,59.00000
68.00000,70.00000,66.00000
68.00000,82.00000,73.00000
69.00000,73.00000,67.00000
70.00000,72.00000,67.00000
71.00000,49.00000,53.00000
71.00000,58.00000,59.00000
71.00000,77.00000,70.00000
72.00000,51.00000,55.00000
72.00000,60.00000,60.00000
72.00000,68.00000,65.00000
74.00000,51.00000,55.00000
74.00000,61.00000,60.00000
74.00000,67.00000,64.00000
74.00000,70.00000,66.00000
75.00000,60.00000,60.00000
75.00000,68.00000,65.00000
77.00000,79.00000,71.00000
77.50000,77.00000,70.00000
77.50000,81.00000,72.00000
78.00000,51.00000,55.00000
78.00000,68.00000,65.00000
78.00000,60.00000,60.00000
80.00000,51.00000,55.00000
80.00000,61.00000,60.00000
80.00000,67.00000,64.00000
80.00000,70.00000,66.00000
81.00000,68.00000,65.00000
83.00000,49.00000,53.00000
83.00000,72.00000,67.00000
83.00000,75.00000,69.00000
84.00000,73.00000,67.00000
84.00000,76.00000,69.00000
84.00000,80.00000,72.00000
85.00000,46.00000,52.00000
85.00000,55.00000,57.00000
85.00000,70.00000,66.00000
85.00000,73.00000,67.00000
86.00000,34.00000,45.00000
86.00000,46.00000,52.00000
86.00000,61.00000,60.00000
87.00000,72.00000,67.00000
87.00000,75.00000,69.00000
88.00000,60.00000,60.00000
88.00000,68.00000,65.00000
88.00000,72.00000,67.00000
89.00000,60.00000,60.00000
89.00000,63.00000,62.00000
89.00000,67.00000,64.00000
89.00000,72.00000,67.00000
90.00000,46.00000,52.00000
90.00000,51.00000,55.00000
90.00000,54.00000,56.00000
90.00000,75.00000,69.00000
90.00000,78.00000,70.00000
91.00000,57.00000,58.00000
91.00000,72.00000,67.00000
91.00000,79.00000,71.00000
92.00000,60.00000,60.00000
92.00000,63.00000,62.00000
92.00000,66.00000,63.00000
92.00000,72.00000,67.00000
93.00000,73.00000,67.00000
93.00000,77.00000,70.00000
94.00000,46.00000,52.00000
94.00000,58.00000,59.00000
94.00000,61.00000,60.00000
94.00000,70.00000,66.00000
94.00000,73.00000,67.00000
95.00000,46.00000,52.00000
95.00000,61.00000,60.00000
95.00000,65.00000,63.00000
96.00000,34.00000,45.00000
96.00000,46.00000,52.00000
96.00000,53.00000,56.00000
96.00000,65.00000,63.00000
96.00000,70.00000,66.00000
98.00000,45.00000,51.00000
98.00000,63.00000,62.00000
98.00000,69.00000,65.00000
98.00000,72.00000,67.00000
99.00000,34.00000,45.00000
99.00000,46.00000,52.00000
99.00000,61.00000,60.00000
99.00000,70.00000,66.00000
101.00000,46.00000,52.00000
101.00000,51.00000,55.00000
101.00000,78.00000,70.00000
101.50000,77.00000,70.00000
101.50000,81.00000,72.00000
102.00000,34.00000,45.00000
102.00000,41.00000,49.00000
102.00000,46.00000,52.00000
102.00000,53.00000,56.00000
102.00000,61.00000,60.00000
102.00000,65.00000,63.00000
102.00000,70.00000,66.00000
102.00000,73.00000,67.00000
104.00000,45.00000,51.00000
104.00000,63.00000,62.00000
104.00000,69.00000,65.00000
104.00000,72.00000,67.00000
104.00000,53.00000,56.00000
105.00000,34.00000,45.00000
105.00000,46.00000,52.00000
105.00000,61.00000,60.00000
105.00000,70.00000,66.00000
107.00000,41.00000,49.00000
107.00000,45.00000,51.00000
107.00000,53.00000,56.00000
107.00000,63.00000,62.00000
107.00000,69.00000,65.00000
107.00000,73.00000,67.00000
107.50000,72.00000,67.00000
108.00000,61.00000,60.00000
108.00000,70.00000,66.00000
108.00000,34.00000,45.00000
108.00000,46.00000,52.00000
108.00000,58.00000,59.00000
110.00000,41.00000,49.00000
110.00000,45.00000,51.00000
110.00000,53.00000,56.00000
110.00000,63.00000,62.00000
110.00000,69.00000,65.00000
110.00000,73.00000,67.00000
110.50000,72.00000,67.00000
111.00000,46.00000,52.00000
111.00000,58.00000,59.00000
111.00000,61.00000,60.00000
111.00000,70.00000,66.00000
113.00000,61.00000,60.00000
113.00000,73.00000,67.00000
113.50000,60.00000,60.00000
113.50000,72.00000,67.00000
113.50000,79.00000,71.00000
114.00000,46.00000,52.00000
114.00000,58.00000,59.00000
114.00000,70.00000,66.00000
114.50000,60.00000,60.00000
114.50000,72.00000,67.00000
114.50000,79.00000,71.00000
115.00000,61.00000,60.00000
115.00000,73.00000,67.00000
115.50000,60.00000,60.00000
115.50000,72.00000,67.00000
115.50000,79.00000,71.00000
116.00000,46.00000,52.00000
116.00000,58.00000,59.00000
116.00000,70.00000,66.00000
116.50000,60.00000,60.00000
116.50000,72.00000,67.00000
116.50000,79.00000,71.00000
117.00000,46.00000,52.00000
117.00000,58.00000,59.00000
117.00000,70.00000,66.00000
117.50000,68.00000,65.00000
117.50000,80.00000,72.00000
118.00000,55.00000,57.00000
118.00000,64.00000,62.00000
118.00000,67.00000,64.00000
118.50000,55.00000,57.00000
118.50000,68.00000,65.00000
