0.93	60
1.22	61
1.23	70
1.50	58
1.77	53
2.04	60
2.04	68
2.29	66
2.30	65
2.58	65
2.59	60
2.85	55
2.85	58
2.85	60
2.85	64
3.10	65
3.11	60
3.37	52
3.64	70
3.65	60
3.90	68
4.16	63
4.16	72
4.43	65
4.43	66
4.43	73
4.69	70
4.70	61
4.96	56
4.97	44
4.97	63
5.23	63
5.23	72
5.51	60
5.51	68
5.77	56
5.78	60
5.78	63
5.78	68
6.04	67
6.05	58
6.05	63
6.30	60
6.30	63
6.30	68
6.54	70
6.55	58
6.55	63
6.82	73
6.83	60
6.83	63
7.08	72
7.34	60
7.34	63
7.34	64
7.34	68
7.34	75
7.61	58
7.61	61
7.61	75
7.85	60
7.85	75
8.09	70
8.09	75
8.37	73
8.37	75
8.63	72
8.91	77
8.92	49
8.92	58
9.20	51
9.20	60
9.20	68
9.74	61
9.74	72
9.86	70
10.00	60
10.00	68
10.54	79
10.54	80
10.67	77
10.82	60
10.82	68
11.35	61
11.35	63
11.46	70
11.60	68
11.61	60
12.14	60
12.14	68
12.43	61
12.43	70
12.43	71
12.70	58
12.70	67
12.96	53
13.24	60
13.24	68
13.50	66
13.51	65
13.77	60
13.77	65
14.03	58
14.03	64
14.04	55
14.04	60
14.30	65
14.54	67
14.82	60
14.82	70
15.07	68
15.33	72
15.34	63
15.61	65
15.61	66
15.61	73
15.86	61
15.86	62
15.86	65
15.86	70
16.16	44
16.16	63
16.42	63
16.42	72
16.69	60
16.69	68
16.95	56
16.95	60
16.95	63
16.95	68
17.22	67
17.23	58
17.23	63
17.47	60
17.47	63
17.47	68
17.72	55
17.72	58
17.72	63
17.72	70
17.98	63
17.98	73
17.99	60
18.24	72
18.50	60
18.50	63
18.50	64
18.50	75
18.77	58
18.77	61
18.77	75
19.02	60
19.02	75
19.27	55
19.27	70
19.27	75
19.54	73
19.54	75
19.80	72
20.07	77
20.08	58
20.09	49
20.36	51
20.36	60
20.36	68
20.90	61
21.02	70
21.14	60
21.14	68
21.70	79
21.70	80
21.84	77
21.97	51
21.97	60
21.97	68
22.50	61
22.51	63
22.63	70
22.78	49
22.78	60
23.29	72
23.29	75
23.58	73
23.58	76
23.86	70
23.87	73
23.88	58
23.89	55
