0.6500000000, 60.0000000000, 60.0000000000
0.6500000000, 68.0000000000, 65.0000000000
0.9400000000, 61.0000000000, 60.0000000000
0.9400000000, 70.0000000000, 66.0000000000
0.9400000000, 73.0000000000, 67.0000000000
1.2600000000, 46.0000000000, 52.0000000000
1.2600000000, 58.0000000000, 59.0000000000
1.2600000000, 67.0000000000, 64.0000000000
1.5800000000, 48.0000000000, 53.0000000000
1.5800000000, 53.0000000000, 56.0000000000
1.8800000000, 72.0000000000, 67.0000000000
1.8900000000, 60.0000000000, 60.0000000000
1.8900000000, 68.0000000000, 65.0000000000
1.9000000000, 48.0000000000, 53.0000000000
2.1900000000, 45.0000000000, 51.0000000000
2.1900000000, 65.0000000000, 63.0000000000
2.5100000000, 44.0000000000, 51.0000000000
2.5100000000, 48.0000000000, 53.0000000000
2.5100000000, 53.0000000000, 56.0000000000
2.5100000000, 60.0000000000, 60.0000000000
2.5100000000, 72.0000000000, 67.0000000000
2.8200000000, 46.0000000000, 52.0000000000
2.8200000000, 55.0000000000, 57.0000000000
2.8200000000, 64.0000000000, 62.0000000000
2.8300000000, 48.0000000000, 53.0000000000
3.1300000000, 44.0000000000, 51.0000000000
3.1300000000, 53.0000000000, 56.0000000000
3.1300000000, 60.0000000000, 60.0000000000
3.1300000000, 65.0000000000, 63.0000000000
3.1300000000, 72.0000000000, 67.0000000000
3.1400000000, 48.0000000000, 53.0000000000
3.4500000000, 52.0000000000, 55.0000000000
3.4500000000, 55.0000000000, 57.0000000000
3.4500000000, 60.0000000000, 60.0000000000
3.4500000000, 67.0000000000, 64.0000000000
3.7600000000, 70.0000000000, 66.0000000000
3.7600000000, 72.0000000000, 67.0000000000
3.7700000000, 53.0000000000, 56.0000000000
4.0900000000, 48.0000000000, 53.0000000000
4.0900000000, 68.0000000000, 65.0000000000
4.3800000000, 48.0000000000, 53.0000000000
4.3800000000, 63.0000000000, 62.0000000000
4.3800000000, 72.0000000000, 67.0000000000
4.6900000000, 65.0000000000, 63.0000000000
4.6900000000, 73.0000000000, 67.0000000000
5.0100000000, 61.0000000000, 60.0000000000
5.0100000000, 70.0000000000, 66.0000000000
5.3300000000, 44.0000000000, 51.0000000000
5.3300000000, 45.0000000000, 51.0000000000
5.3300000000, 68.0000000000, 65.0000000000
5.6300000000, 63.0000000000, 62.0000000000
5.6300000000, 66.0000000000, 63.0000000000
5.6300000000, 72.0000000000, 67.0000000000
5.9600000000, 60.0000000000, 60.0000000000
5.9600000000, 68.0000000000, 65.0000000000
6.2600000000, 60.0000000000, 60.0000000000
6.2600000000, 63.0000000000, 62.0000000000
6.2600000000, 68.0000000000, 65.0000000000
6.5700000000, 46.0000000000, 52.0000000000
6.5700000000, 58.0000000000, 59.0000000000
6.5700000000, 61.0000000000, 60.0000000000
